date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2024-10-01,-0.18100890207715137,Labor Leverage,Ratio,Total nonfarm,Massachusetts,All size classes,yoy_map
2024-10-01,-0.18342541436464077,Labor Leverage,Ratio,Total nonfarm,Florida,All size classes,yoy_map
2024-10-01,-0.18347338935574242,Labor Leverage,Ratio,Total nonfarm,Montana,All size classes,yoy_map
2024-10-01,-0.19382504288164681,Labor Leverage,Ratio,Total nonfarm,Vermont,All size classes,yoy_map
2024-10-01,-0.20349761526232102,Labor Leverage,Ratio,Total nonfarm,Illinois,All size classes,yoy_map
2024-10-01,-0.2086330935251799,Labor Leverage,Ratio,Total nonfarm,Nebraska,All size classes,yoy_map
2024-10-01,-0.2098765432098766,Labor Leverage,Ratio,Total nonfarm,Alaska,All size classes,yoy_map
2024-10-01,-0.21309523809523812,Labor Leverage,Ratio,Total nonfarm,Oklahoma,All size classes,yoy_map
2024-10-01,-0.21418020679468253,Labor Leverage,Ratio,Total nonfarm,Hawaii,All size classes,yoy_map
2024-10-01,-0.2142857142857144,Labor Leverage,Ratio,Total nonfarm,Pennsylvania,All size classes,yoy_map
2024-10-01,-0.21580928481806783,Labor Leverage,Ratio,Total nonfarm,West Virginia,All size classes,yoy_map
2024-10-01,-0.21733333333333327,Labor Leverage,Ratio,Total nonfarm,Delaware,All size classes,yoy_map
2024-10-01,-0.21763869132290192,Labor Leverage,Ratio,Total nonfarm,South Carolina,All size classes,yoy_map
2024-10-01,-0.22443559096945553,Labor Leverage,Ratio,Total nonfarm,New Mexico,All size classes,yoy_map
2024-10-01,-0.23956931359353983,Labor Leverage,Ratio,Total nonfarm,Idaho,All size classes,yoy_map
2024-10-01,-0.24362606232294637,Labor Leverage,Ratio,Total nonfarm,Nevada,All size classes,yoy_map
2024-10-01,-0.25506072874493924,Labor Leverage,Ratio,Total nonfarm,Oregon,All size classes,yoy_map
2024-10-01,-0.2655367231638418,Labor Leverage,Ratio,Total nonfarm,New Hampshire,All size classes,yoy_map
2024-10-01,-0.2685643564356436,Labor Leverage,Ratio,Total nonfarm,Tennessee,All size classes,yoy_map
2024-10-01,-0.28975741239892183,Labor Leverage,Ratio,Total nonfarm,Arkansas,All size classes,yoy_map
2024-10-01,-0.290161892901619,Labor Leverage,Ratio,Total nonfarm,Colorado,All size classes,yoy_map
2024-10-01,-0.30654420206659005,Labor Leverage,Ratio,Total nonfarm,Kentucky,All size classes,yoy_map
2024-10-01,-0.3128491620111733,Labor Leverage,Ratio,Total nonfarm,New Jersey,All size classes,yoy_map
2024-10-01,-0.3529411764705882,Labor Leverage,Ratio,Total nonfarm,Louisiana,All size classes,yoy_map
2024-10-01,-0.3900552486187846,Labor Leverage,Ratio,Total nonfarm,Texas,All size classes,yoy_map
2024-10-01,-0.4055865921787708,Labor Leverage,Ratio,Total nonfarm,Georgia,All size classes,yoy_map
2024-10-01,-0.4304556354916068,Labor Leverage,Ratio,Total nonfarm,Utah,All size classes,yoy_map
