date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2024-12-01,0.10810810810810811,Layoffs And Discharges,Rate,Total nonfarm,Louisiana,All size classes,yoy_map
2024-12-01,0.10714285714285743,Layoffs And Discharges,Rate,Total nonfarm,Massachusetts,All size classes,yoy_map
2024-12-01,0.1071428571428572,Layoffs And Discharges,Rate,Total nonfarm,Texas,All size classes,yoy_map
2024-12-01,0.10256410256410264,Layoffs And Discharges,Rate,Total nonfarm,New Jersey,All size classes,yoy_map
2024-12-01,0.08888888888888902,Layoffs And Discharges,Rate,Total nonfarm,Montana,All size classes,yoy_map
2024-12-01,0.08823529411764697,Layoffs And Discharges,Rate,Total nonfarm,West Virginia,All size classes,yoy_map
2024-12-01,0.07692307692307687,Layoffs And Discharges,Rate,Total nonfarm,Idaho,All size classes,yoy_map
2024-12-01,0.07407407407407396,Layoffs And Discharges,Rate,Total nonfarm,Wisconsin,All size classes,yoy_map
2024-12-01,0.06451612903225779,Layoffs And Discharges,Rate,Total nonfarm,Arkansas,All size classes,yoy_map
2024-12-01,0.060606060606060774,Layoffs And Discharges,Rate,Total nonfarm,Mississippi,All size classes,yoy_map
2024-12-01,0.048780487804878314,Layoffs And Discharges,Rate,Total nonfarm,Wyoming,All size classes,yoy_map
2024-12-01,0.040000000000000036,Layoffs And Discharges,Rate,Total nonfarm,Missouri,All size classes,yoy_map
2024-12-01,0.03333333333333344,Layoffs And Discharges,Rate,Total nonfarm,Florida,All size classes,yoy_map
2024-12-01,0.022727272727272707,Layoffs And Discharges,Rate,Total nonfarm,Maine,All size classes,yoy_map
2024-12-01,0,Layoffs And Discharges,Rate,Total nonfarm,District of Columbia,All size classes,yoy_map
2024-12-01,0,Layoffs And Discharges,Rate,Total nonfarm,Hawaii,All size classes,yoy_map
2024-12-01,0,Layoffs And Discharges,Rate,Total nonfarm,Indiana,All size classes,yoy_map
2024-12-01,0,Layoffs And Discharges,Rate,Total nonfarm,North Carolina,All size classes,yoy_map
2024-12-01,0,Layoffs And Discharges,Rate,Total nonfarm,Virginia,All size classes,yoy_map
2024-12-01,0,Layoffs And Discharges,Rate,Total nonfarm,Washington,All size classes,yoy_map
2024-12-01,-0.030303030303030387,Layoffs And Discharges,Rate,Total nonfarm,Ohio,All size classes,yoy_map
2024-12-01,-0.03333333333333344,Layoffs And Discharges,Rate,Total nonfarm,Alabama,All size classes,yoy_map
2024-12-01,-0.04761904761904778,Layoffs And Discharges,Rate,Total nonfarm,Nevada,All size classes,yoy_map
2024-12-01,-0.07142857142857129,Layoffs And Discharges,Rate,Total nonfarm,Pennsylvania,All size classes,yoy_map
2024-12-01,-0.13888888888888873,Layoffs And Discharges,Rate,Total nonfarm,Arizona,All size classes,yoy_map
2024-12-01,-0.2571428571428571,Layoffs And Discharges,Rate,Total nonfarm,New York,All size classes,yoy_map
