date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2025-01-01,-0.13390313390313402,Labor Leverage,Ratio,Total nonfarm,Oregon,All size classes,yoy_map
2025-01-01,-0.1416058394160583,Labor Leverage,Ratio,Total nonfarm,Louisiana,All size classes,yoy_map
2025-01-01,-0.14947089947089964,Labor Leverage,Ratio,Total nonfarm,Missouri,All size classes,yoy_map
2025-01-01,-0.14982578397212531,Labor Leverage,Ratio,Total nonfarm,Connecticut,All size classes,yoy_map
2025-01-01,-0.16241610738255052,Labor Leverage,Ratio,Total nonfarm,Virginia,All size classes,yoy_map
2025-01-01,-0.16323907455012876,Labor Leverage,Ratio,Total nonfarm,Arkansas,All size classes,yoy_map
2025-01-01,-0.16524216524216506,Labor Leverage,Ratio,Total nonfarm,Ohio,All size classes,yoy_map
2025-01-01,-0.1766381766381766,Labor Leverage,Ratio,Total nonfarm,Iowa,All size classes,yoy_map
2025-01-01,-0.1801692865779928,Labor Leverage,Ratio,Total nonfarm,Tennessee,All size classes,yoy_map
2025-01-01,-0.20575539568345325,Labor Leverage,Ratio,Total nonfarm,Wisconsin,All size classes,yoy_map
2025-01-01,-0.2143757881462801,Labor Leverage,Ratio,Total nonfarm,Pennsylvania,All size classes,yoy_map
2025-01-01,-0.21720116618075802,Labor Leverage,Ratio,Total nonfarm,Utah,All size classes,yoy_map
2025-01-01,-0.21927374301675984,Labor Leverage,Ratio,Total nonfarm,Maryland,All size classes,yoy_map
2025-01-01,-0.2212160413971539,Labor Leverage,Ratio,Total nonfarm,Minnesota,All size classes,yoy_map
2025-01-01,-0.22205206738131722,Labor Leverage,Ratio,Total nonfarm,Nebraska,All size classes,yoy_map
2025-01-01,-0.24024960998439948,Labor Leverage,Ratio,Total nonfarm,Vermont,All size classes,yoy_map
2025-01-01,-0.27972972972972976,Labor Leverage,Ratio,Total nonfarm,South Dakota,All size classes,yoy_map
2025-01-01,-0.2816901408450705,Labor Leverage,Ratio,Total nonfarm,Kansas,All size classes,yoy_map
2025-01-01,-0.30210325047801156,Labor Leverage,Ratio,Total nonfarm,Rhode Island,All size classes,yoy_map
2025-01-01,-0.3050847457627117,Labor Leverage,Ratio,Total nonfarm,Maine,All size classes,yoy_map
2025-01-01,-0.31323529411764706,Labor Leverage,Ratio,Total nonfarm,North Dakota,All size classes,yoy_map
2025-01-01,-0.3169734151329243,Labor Leverage,Ratio,Total nonfarm,New Jersey,All size classes,yoy_map
2025-01-01,-0.3406060606060607,Labor Leverage,Ratio,Total nonfarm,Kentucky,All size classes,yoy_map
2025-01-01,-0.34294871794871806,Labor Leverage,Ratio,Total nonfarm,New Hampshire,All size classes,yoy_map
2025-01-01,-0.3445945945945946,Labor Leverage,Ratio,Total nonfarm,Michigan,All size classes,yoy_map
2025-01-01,-0.3741588156123823,Labor Leverage,Ratio,Total nonfarm,Illinois,All size classes,yoy_map
2025-01-01,-0.3899883585564611,Labor Leverage,Ratio,Total nonfarm,Georgia,All size classes,yoy_map
