date,date_period_text,value,data_element_text,data_measure_text,date_measure_text,data_transform_text,geo_entity_type_text,geo_entity_text,industry_text,sizeclass_text,seas_adj_text,viz_type_text
2025-03-01,Monthly,-0.11042944785276088,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Idaho,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.11176470588235299,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,North Dakota,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.11333333333333329,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Nevada,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.11627906976744173,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Hawaii,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.12244897959183687,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Iowa,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1228070175438597,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Wyoming,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.12903225806451624,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,California,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1301775147928994,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Missouri,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1311475409836067,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,West Virginia,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.13291139240506333,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Tennessee,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1346153846153847,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Michigan,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.13966480446927354,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Virginia,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.14,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Nebraska,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.14285714285714302,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Rhode Island,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1470588235294119,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Mississippi,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.14906832298136663,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Wisconsin,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1520467836257311,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Massachusetts,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.15340909090909094,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Louisiana,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.16577540106951882,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Montana,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1686746987951807,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Oregon,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.18404907975460116,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,New Hampshire,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.189873417721519,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Pennsylvania,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.19158878504672905,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Alaska,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1918604651162792,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Maine,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.19259259259259265,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Washington,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.19780219780219788,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Oklahoma,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.22023809523809534,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,South Dakota,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.23076923076923084,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,District of Columbia,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.23699421965317913,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Illinois,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.23958333333333337,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,South Carolina,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.24338624338624348,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Colorado,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.2515723270440252,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Texas,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.3125000000000001,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Delaware,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.39903846153846156,Job openings,Rate,Year-over-year,Trail 3;Percent change,State,Maryland,Total nonfarm,All size classes,Seasonally adjusted,Map
