date,date_period_text,value,data_element_text,data_measure_text,date_measure_text,data_transform_text,geo_entity_type_text,geo_entity_text,industry_text,sizeclass_text,seas_adj_text,viz_type_text
2024-09-01,Monthly,1.9,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-09-01,Monthly,2,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-08-01,Monthly,2,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-08-01,Monthly,2.0666666666666664,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-07-01,Monthly,2.1,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-07-01,Monthly,2.1,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-06-01,Monthly,2.1,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-06-01,Monthly,2.1333333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-05-01,Monthly,2.1,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-05-01,Monthly,2.1333333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-04-01,Monthly,2.2,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-04-01,Monthly,2.1666666666666665,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-03-01,Monthly,2.1,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-03-01,Monthly,2.1333333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-02-01,Monthly,2.2,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-02-01,Monthly,2.1333333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-01-01,Monthly,2.1,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2024-01-01,Monthly,2.1666666666666665,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-12-01,Monthly,2.1,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-12-01,Monthly,2.233333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-11-01,Monthly,2.3,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-11-01,Monthly,2.2999999999999994,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-10-01,Monthly,2.3,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-10-01,Monthly,2.2999999999999994,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-09-01,Monthly,2.3,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-09-01,Monthly,2.2999999999999994,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-08-01,Monthly,2.3,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-08-01,Monthly,2.333333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-07-01,Monthly,2.3,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-07-01,Monthly,2.433333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-06-01,Monthly,2.4,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-06-01,Monthly,2.433333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-05-01,Monthly,2.6,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-05-01,Monthly,2.4666666666666663,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-04-01,Monthly,2.3,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-04-01,Monthly,2.433333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-03-01,Monthly,2.5,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-03-01,Monthly,2.5,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-02-01,Monthly,2.5,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-02-01,Monthly,2.5666666666666664,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-01-01,Monthly,2.5,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2023-01-01,Monthly,2.6,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-12-01,Monthly,2.7,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-12-01,Monthly,2.6333333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-11-01,Monthly,2.6,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-11-01,Monthly,2.6333333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-10-01,Monthly,2.6,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-10-01,Monthly,2.6666666666666665,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-09-01,Monthly,2.7,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-09-01,Monthly,2.6666666666666665,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-08-01,Monthly,2.7,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-08-01,Monthly,2.6666666666666665,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-07-01,Monthly,2.6,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-07-01,Monthly,2.6999999999999997,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-06-01,Monthly,2.7,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-06-01,Monthly,2.7999999999999994,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-05-01,Monthly,2.8,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-05-01,Monthly,2.9,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-04-01,Monthly,2.9,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-04-01,Monthly,2.933333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-03-01,Monthly,3,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-03-01,Monthly,2.933333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-02-01,Monthly,2.9,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-02-01,Monthly,2.9,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-01-01,Monthly,2.9,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2022-01-01,Monthly,2.933333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-12-01,Monthly,2.9,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-12-01,Monthly,2.9,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-11-01,Monthly,3,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-11-01,Monthly,2.9,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-10-01,Monthly,2.8,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-10-01,Monthly,2.8333333333333335,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-09-01,Monthly,2.9,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-09-01,Monthly,2.7999999999999994,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-08-01,Monthly,2.8,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-08-01,Monthly,2.733333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-07-01,Monthly,2.7,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-07-01,Monthly,2.6666666666666665,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-06-01,Monthly,2.7,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-06-01,Monthly,2.6666666666666665,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-05-01,Monthly,2.6,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-05-01,Monthly,2.6,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-04-01,Monthly,2.7,Quits,Rate,Current,Raw,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
2021-04-01,Monthly,2.533333333333333,Quits,Rate,Current,Trail 3,Nation,US,Total nonfarm,All size classes,Seasonally adjusted,Time series line
