date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2024-11-01,0.09375,Layoffs And Discharges,Rate,Total nonfarm,Oklahoma,All size classes,yoy_map
2024-11-01,0.08333333333333348,Layoffs And Discharges,Rate,Total nonfarm,New Jersey,All size classes,yoy_map
2024-11-01,0.07407407407407396,Layoffs And Discharges,Rate,Total nonfarm,Washington,All size classes,yoy_map
2024-11-01,0.07142857142857162,Layoffs And Discharges,Rate,Total nonfarm,Nebraska,All size classes,yoy_map
2024-11-01,0.05882352941176472,Layoffs And Discharges,Rate,Total nonfarm,North Carolina,All size classes,yoy_map
2024-11-01,0.03846153846153855,Layoffs And Discharges,Rate,Total nonfarm,Massachusetts,All size classes,yoy_map
2024-11-01,0.03571428571428581,Layoffs And Discharges,Rate,Total nonfarm,Florida,All size classes,yoy_map
2024-11-01,0.03571428571428581,Layoffs And Discharges,Rate,Total nonfarm,Missouri,All size classes,yoy_map
2024-11-01,0.03571428571428581,Layoffs And Discharges,Rate,Total nonfarm,Wisconsin,All size classes,yoy_map
2024-11-01,0.030303030303030498,Layoffs And Discharges,Rate,Total nonfarm,Arkansas,All size classes,yoy_map
2024-11-01,0.02941176470588247,Layoffs And Discharges,Rate,Total nonfarm,North Dakota,All size classes,yoy_map
2024-11-01,0,Layoffs And Discharges,Rate,Total nonfarm,Delaware,All size classes,yoy_map
2024-11-01,0,Layoffs And Discharges,Rate,Total nonfarm,Maine,All size classes,yoy_map
2024-11-01,0,Layoffs And Discharges,Rate,Total nonfarm,Pennsylvania,All size classes,yoy_map
2024-11-01,0,Layoffs And Discharges,Rate,Total nonfarm,South Dakota,All size classes,yoy_map
2024-11-01,0,Layoffs And Discharges,Rate,Total nonfarm,West Virginia,All size classes,yoy_map
2024-11-01,-0.02857142857142847,Layoffs And Discharges,Rate,Total nonfarm,Mississippi,All size classes,yoy_map
2024-11-01,-0.04166666666666663,Layoffs And Discharges,Rate,Total nonfarm,District of Columbia,All size classes,yoy_map
2024-11-01,-0.05714285714285727,Layoffs And Discharges,Rate,Total nonfarm,Arizona,All size classes,yoy_map
2024-11-01,-0.05882352941176472,Layoffs And Discharges,Rate,Total nonfarm,Maryland,All size classes,yoy_map
2024-11-01,-0.06060606060606044,Layoffs And Discharges,Rate,Total nonfarm,Ohio,All size classes,yoy_map
2024-11-01,-0.0625,Layoffs And Discharges,Rate,Total nonfarm,Minnesota,All size classes,yoy_map
2024-11-01,-0.1470588235294118,Layoffs And Discharges,Rate,Total nonfarm,Alabama,All size classes,yoy_map
2024-11-01,-0.16666666666666663,Layoffs And Discharges,Rate,Total nonfarm,New York,All size classes,yoy_map
