date,date_period_text,value,data_element_text,data_measure_text,date_measure_text,data_transform_text,geo_entity_type_text,geo_entity_text,industry_text,sizeclass_text,seas_adj_text,viz_type_text
2025-04-01,Monthly,4.366666666666666,Job openings,Rate,Current,Trail 3,State,Nebraska,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,4.366666666666666,Job openings,Rate,Current,Trail 3,State,Wisconsin,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,4.333333333333333,Job openings,Rate,Current,Trail 3,State,Delaware,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,4.3,Job openings,Rate,Current,Trail 3,State,Nevada,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,4.266666666666667,Job openings,Rate,Current,Trail 3,State,Iowa,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,4,Job openings,Rate,Current,Trail 3,State,Florida,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,3.9,Job openings,Rate,Current,Trail 3,State,Texas,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,3.733333333333333,Job openings,Rate,Current,Trail 3,State,Hawaii,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,3.6333333333333333,Job openings,Rate,Current,Trail 3,State,California,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,3.6333333333333333,Job openings,Rate,Current,Trail 3,State,District of Columbia,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-04-01,Monthly,3.4,Job openings,Rate,Current,Trail 3,State,Washington,Total nonfarm,All size classes,Seasonally adjusted,Map
